COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
SWITLAND,BALANCE,NAPHTHA,NETDELIC,Y2D2022,18.41
TURKEY,BALANCE,NAPHTHA,NETDELIC,Y2D2022,1030.972
UK,BALANCE,NAPHTHA,NETDELIC,Y2D2022,36.0
USA,BALANCE,NAPHTHA,NETDELIC,Y2D2022,4056.0
AUSTRALI,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
AUSTRIA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,468.298
BELGIUM,BALANCE,NAPHTHA,NETDELIC,Y2D2023,2311.0
CANADA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,616.927
CHILE,BALANCE,NAPHTHA,NETDELIC,Y2D2023,50.932
CZECH,BALANCE,NAPHTHA,NETDELIC,Y2D2023,545.0
DENMARK,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
ESTONIA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
FINLAND,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
FRANCE,BALANCE,NAPHTHA,NETDELIC,Y2D2023,2911.0
GERMANY,BALANCE,NAPHTHA,NETDELIC,Y2D2023,6687.465
GREECE,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
HUNGARY,BALANCE,NAPHTHA,NETDELIC,Y2D2023,612.0
ICELAND,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
IRELAND,BALANCE,NAPHTHA,NETDELIC,Y2D2023,2.207
ISRAEL,BALANCE,NAPHTHA,NETDELIC,Y2D2023,298.0
ITALY,BALANCE,NAPHTHA,NETDELIC,Y2D2023,1889.8400000000001
JAPAN,BALANCE,NAPHTHA,NETDELIC,Y2D2023,18068.648
KOREA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,25082.900999999998
LATVIA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
LITHUANIA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
LUXEMBOU,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
MEXICO,BALANCE,NAPHTHA,NETDELIC,Y2D2023,1015.0
NETHLAND,BALANCE,NAPHTHA,NETDELIC,Y2D2023,3173.7309999999998
NORWAY,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
NZ,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
POLAND,BALANCE,NAPHTHA,NETDELIC,Y2D2023,845.868
PORTUGAL,BALANCE,NAPHTHA,NETDELIC,Y2D2023,155.998
SLOVAKIA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,347.64
SLOVENIA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,0.0
SPAIN,BALANCE,NAPHTHA,NETDELIC,Y2D2023,844.067
SWEDEN,BALANCE,NAPHTHA,NETDELIC,Y2D2023,154.25
SWITLAND,BALANCE,NAPHTHA,NETDELIC,Y2D2023,9.44
TURKEY,BALANCE,NAPHTHA,NETDELIC,Y2D2023,1109.126
UK,BALANCE,NAPHTHA,NETDELIC,Y2D2023,59.0
USA,BALANCE,NAPHTHA,NETDELIC,Y2D2023,3947.0
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2021,11540.631
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2021,1442.387
BELGIUM,BALANCE,TOTGASO,NETDELIC,2021,1997.2
CANADA,BALANCE,TOTGASO,NETDELIC,2021,30268.63
CHILE,BALANCE,TOTGASO,NETDELIC,2021,3737.065
CZECH,BALANCE,TOTGASO,NETDELIC,2021,1518.0
DENMARK,BALANCE,TOTGASO,NETDELIC,2021,1280.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,2021,207.0
FINLAND,BALANCE,TOTGASO,NETDELIC,2021,1342.0
FRANCE,BALANCE,TOTGASO,NETDELIC,2021,8317.0
GERMANY,BALANCE,TOTGASO,NETDELIC,2021,15606.152
GREECE,BALANCE,TOTGASO,NETDELIC,2021,2037.322
HUNGARY,BALANCE,TOTGASO,NETDELIC,2021,1478.0
ICELAND,BALANCE,TOTGASO,NETDELIC,2021,101.757
IRELAND,BALANCE,TOTGASO,NETDELIC,2021,608.716
ISRAEL,BALANCE,TOTGASO,NETDELIC,2021,3256.0
ITALY,BALANCE,TOTGASO,NETDELIC,2021,7288.852000000001
JAPAN,BALANCE,TOTGASO,NETDELIC,2021,28387.82
KOREA,BALANCE,TOTGASO,NETDELIC,2021,8537.202000000001
LATVIA,BALANCE,TOTGASO,NETDELIC,2021,159.538
LITHUANIA,BALANCE,TOTGASO,NETDELIC,2021,257.1
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,2021,339.076
MEXICO,BALANCE,TOTGASO,NETDELIC,2021,24039.342
NETHLAND,BALANCE,TOTGASO,NETDELIC,2021,3819.776
NORWAY,BALANCE,TOTGASO,NETDELIC,2021,718.443
NZ,BALANCE,TOTGASO,NETDELIC,2021,2198.0
POLAND,BALANCE,TOTGASO,NETDELIC,2021,4789.835
PORTUGAL,BALANCE,TOTGASO,NETDELIC,2021,960.985
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,2021,553.011
SLOVENIA,BALANCE,TOTGASO,NETDELIC,2021,370.0
SPAIN,BALANCE,TOTGASO,NETDELIC,2021,5247.091
SWEDEN,BALANCE,TOTGASO,NETDELIC,2021,2169.276
SWITLAND,BALANCE,TOTGASO,NETDELIC,2021,2132.692
TURKEY,BALANCE,TOTGASO,NETDELIC,2021,1677.854
UK,BALANCE,TOTGASO,NETDELIC,2021,10817.0
USA,BALANCE,TOTGASO,NETDELIC,2021,379625.411
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2022,11898.631
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2022,1501.374
BELGIUM,BALANCE,TOTGASO,NETDELIC,2022,2138.9
CANADA,BALANCE,TOTGASO,NETDELIC,2022,31044.769
CHILE,BALANCE,TOTGASO,NETDELIC,2022,4088.833
CZECH,BALANCE,TOTGASO,NETDELIC,2022,1595.0
DENMARK,BALANCE,TOTGASO,NETDELIC,2022,1276.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,2022,201.0
FINLAND,BALANCE,TOTGASO,NETDELIC,2022,1260.0
FRANCE,BALANCE,TOTGASO,NETDELIC,2022,9451.0
GERMANY,BALANCE,TOTGASO,NETDELIC,2022,15618.214
GREECE,BALANCE,TOTGASO,NETDELIC,2022,2074.16
HUNGARY,BALANCE,TOTGASO,NETDELIC,2022,1531.0
ICELAND,BALANCE,TOTGASO,NETDELIC,2022,109.481
IRELAND,BALANCE,TOTGASO,NETDELIC,2022,687.878
ISRAEL,BALANCE,TOTGASO,NETDELIC,2022,3436.0
ITALY,BALANCE,TOTGASO,NETDELIC,2022,7907.4349999999995
JAPAN,BALANCE,TOTGASO,NETDELIC,2022,28339.304000000004
KOREA,BALANCE,TOTGASO,NETDELIC,2022,8644.716
LATVIA,BALANCE,TOTGASO,NETDELIC,2022,154.393
LITHUANIA,BALANCE,TOTGASO,NETDELIC,2022,282.1
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,2022,344.89
MEXICO,BALANCE,TOTGASO,NETDELIC,2022,28040.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,2022,3928.73
NORWAY,BALANCE,TOTGASO,NETDELIC,2022,683.177
NZ,BALANCE,TOTGASO,NETDELIC,2022,2261.0
POLAND,BALANCE,TOTGASO,NETDELIC,2022,5177.748
PORTUGAL,BALANCE,TOTGASO,NETDELIC,2022,1103.646
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,2022,661.125
SLOVENIA,BALANCE,TOTGASO,NETDELIC,2022,423.0
SPAIN,BALANCE,TOTGASO,NETDELIC,2022,5755.096
SWEDEN,BALANCE,TOTGASO,NETDELIC,2022,2157.023
SWITLAND,BALANCE,TOTGASO,NETDELIC,2022,2087.706
TURKEY,BALANCE,TOTGASO,NETDELIC,2022,2199.2580000000003
UK,BALANCE,TOTGASO,NETDELIC,2022,11882.0
USA,BALANCE,TOTGASO,NETDELIC,2022,379378.851
AUSTRALI,BALANCE,TOTGASO,NETDELIC,2Q2023,2950.574
AUSTRIA,BALANCE,TOTGASO,NETDELIC,2Q2023,421.85200000000003
BELGIUM,BALANCE,TOTGASO,NETDELIC,2Q2023,529.8000000000001
CANADA,BALANCE,TOTGASO,NETDELIC,2Q2023,8291.697
CHILE,BALANCE,TOTGASO,NETDELIC,2Q2023,1037.777
CZECH,BALANCE,TOTGASO,NETDELIC,2Q2023,441.0
DENMARK,BALANCE,TOTGASO,NETDELIC,2Q2023,349.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,2Q2023,54.0
FINLAND,BALANCE,TOTGASO,NETDELIC,2Q2023,338.0
FRANCE,BALANCE,TOTGASO,NETDELIC,2Q2023,2568.0
GERMANY,BALANCE,TOTGASO,NETDELIC,2Q2023,4036.5699999999997
GREECE,BALANCE,TOTGASO,NETDELIC,2Q2023,545.2850000000001
HUNGARY,BALANCE,TOTGASO,NETDELIC,2Q2023,374.0
ICELAND,BALANCE,TOTGASO,NETDELIC,2Q2023,19.552
IRELAND,BALANCE,TOTGASO,NETDELIC,2Q2023,211.11700000000002
ISRAEL,BALANCE,TOTGASO,NETDELIC,2Q2023,875.0
ITALY,BALANCE,TOTGASO,NETDELIC,2Q2023,2027.7329999999997
JAPAN,BALANCE,TOTGASO,NETDELIC,2Q2023,6845.464
KOREA,BALANCE,TOTGASO,NETDELIC,2Q2023,2268.074
LATVIA,BALANCE,TOTGASO,NETDELIC,2Q2023,42.71
LITHUANIA,BALANCE,TOTGASO,NETDELIC,2Q2023,83.2
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,2Q2023,100.077
MEXICO,BALANCE,TOTGASO,NETDELIC,2Q2023,6715.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,2Q2023,1121.1399999999999
NORWAY,BALANCE,TOTGASO,NETDELIC,2Q2023,181.883
NZ,BALANCE,TOTGASO,NETDELIC,2Q2023,549.0
POLAND,BALANCE,TOTGASO,NETDELIC,2Q2023,1402.405
PORTUGAL,BALANCE,TOTGASO,NETDELIC,2Q2023,297.037
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,2Q2023,174.405
SLOVENIA,BALANCE,TOTGASO,NETDELIC,2Q2023,129.0
SPAIN,BALANCE,TOTGASO,NETDELIC,2Q2023,1536.424
SWEDEN,BALANCE,TOTGASO,NETDELIC,2Q2023,580.904
SWITLAND,BALANCE,TOTGASO,NETDELIC,2Q2023,560.904
TURKEY,BALANCE,TOTGASO,NETDELIC,2Q2023,694.2750000000001
UK,BALANCE,TOTGASO,NETDELIC,2Q2023,3267.0
USA,BALANCE,TOTGASO,NETDELIC,2Q2023,98460.0
AUSTRALI,BALANCE,TOTGASO,NETDELIC,AUG2022,1004.343
AUSTRIA,BALANCE,TOTGASO,NETDELIC,AUG2022,136.345
BELGIUM,BALANCE,TOTGASO,NETDELIC,AUG2022,181.4
CANADA,BALANCE,TOTGASO,NETDELIC,AUG2022,2878.7690000000002
CHILE,BALANCE,TOTGASO,NETDELIC,AUG2022,333.091
CZECH,BALANCE,TOTGASO,NETDELIC,AUG2022,142.0
DENMARK,BALANCE,TOTGASO,NETDELIC,AUG2022,115.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,AUG2022,20.0
FINLAND,BALANCE,TOTGASO,NETDELIC,AUG2022,119.0
FRANCE,BALANCE,TOTGASO,NETDELIC,AUG2022,894.0
GERMANY,BALANCE,TOTGASO,NETDELIC,AUG2022,1607.4450000000002
GREECE,BALANCE,TOTGASO,NETDELIC,AUG2022,216.716
HUNGARY,BALANCE,TOTGASO,NETDELIC,AUG2022,138.0
ICELAND,BALANCE,TOTGASO,NETDELIC,AUG2022,9.803
IRELAND,BALANCE,TOTGASO,NETDELIC,AUG2022,59.779
ISRAEL,BALANCE,TOTGASO,NETDELIC,AUG2022,317.0
ITALY,BALANCE,TOTGASO,NETDELIC,AUG2022,738.865
JAPAN,BALANCE,TOTGASO,NETDELIC,AUG2022,2682.165
KOREA,BALANCE,TOTGASO,NETDELIC,AUG2022,836.6270000000001
LATVIA,BALANCE,TOTGASO,NETDELIC,AUG2022,15.209
LITHUANIA,BALANCE,TOTGASO,NETDELIC,AUG2022,27.2
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,AUG2022,30.192
MEXICO,BALANCE,TOTGASO,NETDELIC,AUG2022,2417.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,AUG2022,312.21000000000004
NORWAY,BALANCE,TOTGASO,NETDELIC,AUG2022,65.388
NZ,BALANCE,TOTGASO,NETDELIC,AUG2022,187.0
POLAND,BALANCE,TOTGASO,NETDELIC,AUG2022,471.453
PORTUGAL,BALANCE,TOTGASO,NETDELIC,AUG2022,119.812
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,AUG2022,62.051
SLOVENIA,BALANCE,TOTGASO,NETDELIC,AUG2022,42.0
SPAIN,BALANCE,TOTGASO,NETDELIC,AUG2022,565.762
SWEDEN,BALANCE,TOTGASO,NETDELIC,AUG2022,207.403
SWITLAND,BALANCE,TOTGASO,NETDELIC,AUG2022,170.51
TURKEY,BALANCE,TOTGASO,NETDELIC,AUG2022,194.505
UK,BALANCE,TOTGASO,NETDELIC,AUG2022,1033.0
USA,BALANCE,TOTGASO,NETDELIC,AUG2022,33052.515
AUSTRALI,BALANCE,TOTGASO,NETDELIC,AUG2023,1001.929
AUSTRIA,BALANCE,TOTGASO,NETDELIC,AUG2023,160.76500000000001
BELGIUM,BALANCE,TOTGASO,NETDELIC,AUG2023,181.70000000000002
CANADA,BALANCE,TOTGASO,NETDELIC,AUG2023,2942.038
CHILE,BALANCE,TOTGASO,NETDELIC,AUG2023,383.13399999999996
CZECH,BALANCE,TOTGASO,NETDELIC,AUG2023,152.0
DENMARK,BALANCE,TOTGASO,NETDELIC,AUG2023,120.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,AUG2023,20.0
FINLAND,BALANCE,TOTGASO,NETDELIC,AUG2023,117.0
FRANCE,BALANCE,TOTGASO,NETDELIC,AUG2023,948.0
GERMANY,BALANCE,TOTGASO,NETDELIC,AUG2023,1329.3890000000001
GREECE,BALANCE,TOTGASO,NETDELIC,AUG2023,218.611
HUNGARY,BALANCE,TOTGASO,NETDELIC,AUG2023,127.0
ICELAND,BALANCE,TOTGASO,NETDELIC,AUG2023,10.828000000000001
IRELAND,BALANCE,TOTGASO,NETDELIC,AUG2023,73.32
ISRAEL,BALANCE,TOTGASO,NETDELIC,AUG2023,328.0
ITALY,BALANCE,TOTGASO,NETDELIC,AUG2023,750.243
JAPAN,BALANCE,TOTGASO,NETDELIC,AUG2023,2556.625
KOREA,BALANCE,TOTGASO,NETDELIC,AUG2023,775.574
LATVIA,BALANCE,TOTGASO,NETDELIC,AUG2023,15.836
LITHUANIA,BALANCE,TOTGASO,NETDELIC,AUG2023,29.6
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,AUG2023,35.627
MEXICO,BALANCE,TOTGASO,NETDELIC,AUG2023,2377.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,AUG2023,309.861
NORWAY,BALANCE,TOTGASO,NETDELIC,AUG2023,61.861
NZ,BALANCE,TOTGASO,NETDELIC,AUG2023,184.0
POLAND,BALANCE,TOTGASO,NETDELIC,AUG2023,504.988
PORTUGAL,BALANCE,TOTGASO,NETDELIC,AUG2023,116.436
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,AUG2023,60.263
SLOVENIA,BALANCE,TOTGASO,NETDELIC,AUG2023,38.0
SPAIN,BALANCE,TOTGASO,NETDELIC,AUG2023,597.814
SWEDEN,BALANCE,TOTGASO,NETDELIC,AUG2023,193.29
SWITLAND,BALANCE,TOTGASO,NETDELIC,AUG2023,186.667
TURKEY,BALANCE,TOTGASO,NETDELIC,AUG2023,293.505
UK,BALANCE,TOTGASO,NETDELIC,AUG2023,1038.0
USA,BALANCE,TOTGASO,NETDELIC,AUG2023,34116.0
AUSTRALI,BALANCE,TOTGASO,NETDELIC,Y2D2022,7804.012
AUSTRIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,998.155
BELGIUM,BALANCE,TOTGASO,NETDELIC,Y2D2022,1417.7
CANADA,BALANCE,TOTGASO,NETDELIC,Y2D2022,20339.927
CHILE,BALANCE,TOTGASO,NETDELIC,Y2D2022,2726.925
CZECH,BALANCE,TOTGASO,NETDELIC,Y2D2022,1041.0
DENMARK,BALANCE,TOTGASO,NETDELIC,Y2D2022,846.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,136.0
FINLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,847.0
FRANCE,BALANCE,TOTGASO,NETDELIC,Y2D2022,6246.0
GERMANY,BALANCE,TOTGASO,NETDELIC,Y2D2022,10611.51
GREECE,BALANCE,TOTGASO,NETDELIC,Y2D2022,1377.325
HUNGARY,BALANCE,TOTGASO,NETDELIC,Y2D2022,1029.0
ICELAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,71.306
IRELAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,451.055
ISRAEL,BALANCE,TOTGASO,NETDELIC,Y2D2022,2284.0
ITALY,BALANCE,TOTGASO,NETDELIC,Y2D2022,5263.529
JAPAN,BALANCE,TOTGASO,NETDELIC,Y2D2022,18541.858
KOREA,BALANCE,TOTGASO,NETDELIC,Y2D2022,5610.764
LATVIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,105.449
LITHUANIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,189.1
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,Y2D2022,232.659
MEXICO,BALANCE,TOTGASO,NETDELIC,Y2D2022,18725.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,2512.931
NORWAY,BALANCE,TOTGASO,NETDELIC,Y2D2022,469.523
NZ,BALANCE,TOTGASO,NETDELIC,Y2D2022,1416.0
POLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,3481.883
PORTUGAL,BALANCE,TOTGASO,NETDELIC,Y2D2022,725.077
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,434.927
SLOVENIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,288.0
SPAIN,BALANCE,TOTGASO,NETDELIC,Y2D2022,3797.176
SWEDEN,BALANCE,TOTGASO,NETDELIC,Y2D2022,1451.858
SWITLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,1395.919
TURKEY,BALANCE,TOTGASO,NETDELIC,Y2D2022,1452.8249999999998
UK,BALANCE,TOTGASO,NETDELIC,Y2D2022,7876.0
USA,BALANCE,TOTGASO,NETDELIC,Y2D2022,252231.914
AUSTRALI,BALANCE,TOTGASO,NETDELIC,Y2D2023,7906.655
AUSTRIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,1091.091
BELGIUM,BALANCE,TOTGASO,NETDELIC,Y2D2023,1384.5
CANADA,BALANCE,TOTGASO,NETDELIC,Y2D2023,21120.692
CHILE,BALANCE,TOTGASO,NETDELIC,Y2D2023,2750.354
CZECH,BALANCE,TOTGASO,NETDELIC,Y2D2023,1118.0
DENMARK,BALANCE,TOTGASO,NETDELIC,Y2D2023,887.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,137.0
FINLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,864.0
FRANCE,BALANCE,TOTGASO,NETDELIC,Y2D2023,6665.0
GERMANY,BALANCE,TOTGASO,NETDELIC,Y2D2023,10705.462
GREECE,BALANCE,TOTGASO,NETDELIC,Y2D2023,1443.694
HUNGARY,BALANCE,TOTGASO,NETDELIC,Y2D2023,974.0
ICELAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,74.572
IRELAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,515.2090000000001
ISRAEL,BALANCE,TOTGASO,NETDELIC,Y2D2023,2349.0
ITALY,BALANCE,TOTGASO,NETDELIC,Y2D2023,5271.385
JAPAN,BALANCE,TOTGASO,NETDELIC,Y2D2023,18478.104
KOREA,BALANCE,TOTGASO,NETDELIC,Y2D2023,5857.575
LATVIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,106.798
LITHUANIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,205.4
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,Y2D2023,255.157
MEXICO,BALANCE,TOTGASO,NETDELIC,Y2D2023,18002.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,2818.6530000000002
NORWAY,BALANCE,TOTGASO,NETDELIC,Y2D2023,462.93
NZ,BALANCE,TOTGASO,NETDELIC,Y2D2023,1443.0
POLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,3574.237
PORTUGAL,BALANCE,TOTGASO,NETDELIC,Y2D2023,797.08
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,460.389
SLOVENIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,309.0
SPAIN,BALANCE,TOTGASO,NETDELIC,Y2D2023,4039.893
SWEDEN,BALANCE,TOTGASO,NETDELIC,Y2D2023,1481.213
SWITLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,1436.204
TURKEY,BALANCE,TOTGASO,NETDELIC,Y2D2023,1941.559
UK,BALANCE,TOTGASO,NETDELIC,Y2D2023,8325.0
USA,BALANCE,TOTGASO,NETDELIC,Y2D2023,257153.877
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2021,2928.0
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2021,404.516
BELGIUM,BALANCE,TOTKERO,NETDELIC,2021,1489.4
CANADA,BALANCE,TOTKERO,NETDELIC,2021,3993.818
CHILE,BALANCE,TOTKERO,NETDELIC,2021,824.11
CZECH,BALANCE,TOTKERO,NETDELIC,2021,168.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2021,462.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2021,49.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2021,318.0
FRANCE,BALANCE,TOTKERO,NETDELIC,2021,4267.0
GERMANY,BALANCE,TOTKERO,NETDELIC,2021,6154.784
GREECE,BALANCE,TOTKERO,NETDELIC,2021,910.1429999999999
HUNGARY,BALANCE,TOTKERO,NETDELIC,2021,135.0
ICELAND,BALANCE,TOTKERO,NETDELIC,2021,76.792
IRELAND,BALANCE,TOTKERO,NETDELIC,2021,1312.324
ISRAEL,BALANCE,TOTKERO,NETDELIC,2021,745.0
ITALY,BALANCE,TOTKERO,NETDELIC,2021,2979.067
JAPAN,BALANCE,TOTKERO,NETDELIC,2021,17160.966
KOREA,BALANCE,TOTKERO,NETDELIC,2021,6675.778
LATVIA,BALANCE,TOTKERO,NETDELIC,2021,75.651
LITHUANIA,BALANCE,TOTKERO,NETDELIC,2021,69.0
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,2021,503.75
MEXICO,BALANCE,TOTKERO,NETDELIC,2021,2827.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,2021,2424.087
NORWAY,BALANCE,TOTKERO,NETDELIC,2021,330.326
NZ,BALANCE,TOTKERO,NETDELIC,2021,559.0
POLAND,BALANCE,TOTKERO,NETDELIC,2021,574.4639999999999
PORTUGAL,BALANCE,TOTKERO,NETDELIC,2021,807.545
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,2021,21.614
SLOVENIA,BALANCE,TOTKERO,NETDELIC,2021,12.0
SPAIN,BALANCE,TOTKERO,NETDELIC,2021,3357.302
SWEDEN,BALANCE,TOTKERO,NETDELIC,2021,364.778
SWITLAND,BALANCE,TOTKERO,NETDELIC,2021,786.994
TURKEY,BALANCE,TOTKERO,NETDELIC,2021,3507.406
UK,BALANCE,TOTKERO,NETDELIC,2021,8071.0
USA,BALANCE,TOTKERO,NETDELIC,2021,63327.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2022,4950.512
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2022,610.129
BELGIUM,BALANCE,TOTKERO,NETDELIC,2022,1710.1
CANADA,BALANCE,TOTKERO,NETDELIC,2022,6209.252
CHILE,BALANCE,TOTKERO,NETDELIC,2022,900.131
CZECH,BALANCE,TOTKERO,NETDELIC,2022,276.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2022,765.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2022,56.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2022,593.0
FRANCE,BALANCE,TOTKERO,NETDELIC,2022,5700.0
GERMANY,BALANCE,TOTKERO,NETDELIC,2022,9093.137
GREECE,BALANCE,TOTKERO,NETDELIC,2022,1474.606
HUNGARY,BALANCE,TOTKERO,NETDELIC,2022,265.0
ICELAND,BALANCE,TOTKERO,NETDELIC,2022,244.37
IRELAND,BALANCE,TOTKERO,NETDELIC,2022,1710.854
ISRAEL,BALANCE,TOTKERO,NETDELIC,2022,1119.0
ITALY,BALANCE,TOTKERO,NETDELIC,2022,4119.525
JAPAN,BALANCE,TOTKERO,NETDELIC,2022,17763.75
KOREA,BALANCE,TOTKERO,NETDELIC,2022,7277.924
LATVIA,BALANCE,TOTKERO,NETDELIC,2022,137.968
LITHUANIA,BALANCE,TOTKERO,NETDELIC,2022,108.4
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,2022,553.951
MEXICO,BALANCE,TOTKERO,NETDELIC,2022,3995.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,2022,3146.141
NORWAY,BALANCE,TOTKERO,NETDELIC,2022,681.053
NZ,BALANCE,TOTKERO,NETDELIC,2022,854.0
POLAND,BALANCE,TOTKERO,NETDELIC,2022,978.428
PORTUGAL,BALANCE,TOTKERO,NETDELIC,2022,1494.792
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,2022,44.752
SLOVENIA,BALANCE,TOTKERO,NETDELIC,2022,19.0
SPAIN,BALANCE,TOTKERO,NETDELIC,2022,5871.01
SWEDEN,BALANCE,TOTKERO,NETDELIC,2022,712.171
SWITLAND,BALANCE,TOTKERO,NETDELIC,2022,1385.389
TURKEY,BALANCE,TOTKERO,NETDELIC,2022,4936.892
UK,BALANCE,TOTKERO,NETDELIC,2022,12539.0
USA,BALANCE,TOTKERO,NETDELIC,2022,71876.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2Q2023,1627.602
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2Q2023,224.19299999999998
BELGIUM,BALANCE,TOTKERO,NETDELIC,2Q2023,433.3
CANADA,BALANCE,TOTKERO,NETDELIC,2Q2023,1766.265
CHILE,BALANCE,TOTKERO,NETDELIC,2Q2023,231.861
CZECH,BALANCE,TOTKERO,NETDELIC,2Q2023,95.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2Q2023,238.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2Q2023,16.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2Q2023,178.0
FRANCE,BALANCE,TOTKERO,NETDELIC,2Q2023,1750.0
GERMANY,BALANCE,TOTKERO,NETDELIC,2Q2023,2359.9449999999997
GREECE,BALANCE,TOTKERO,NETDELIC,2Q2023,461.98400000000004
HUNGARY,BALANCE,TOTKERO,NETDELIC,2Q2023,74.0
ICELAND,BALANCE,TOTKERO,NETDELIC,2Q2023,39.184000000000005
IRELAND,BALANCE,TOTKERO,NETDELIC,2Q2023,362.794
ISRAEL,BALANCE,TOTKERO,NETDELIC,2Q2023,321.0
ITALY,BALANCE,TOTKERO,NETDELIC,2Q2023,1199.241
JAPAN,BALANCE,TOTKERO,NETDELIC,2Q2023,3807.2799999999997
KOREA,BALANCE,TOTKERO,NETDELIC,2Q2023,1793.309
LATVIA,BALANCE,TOTKERO,NETDELIC,2Q2023,48.102
